Name,logfc,pvals_adj,celltype,fc
LMO2,5.234024,1.38063662500092e-60,Macrophage Cell,37.635544
SPI1,7.135001,6.480731378091597e-59,Macrophage Cell,140.556
HCLS1,6.951862,6.648005031452397e-59,Macrophage Cell,123.799515
CCL8,8.206211,1.7682014964120338e-58,Macrophage Cell,295.3355
TNFRSF1B,5.7671423,1.8231714242803318e-58,Macrophage Cell,54.46065
RGS2,3.3962724,3.699960821263075e-58,Macrophage Cell,10.528825
CORO1A,5.543429,2.756397568595715e-57,Macrophage Cell,46.637833
CD86,8.761274,3.7887515067871416e-57,Macrophage Cell,433.91672
MARCH1,8.4148245,1.0305889602915797e-56,Macrophage Cell,341.28296
GMFG,4.26961,8.323965132557988e-57,Macrophage Cell,19.287708
EGR2,3.3705719,8.796870121808416e-56,Macrophage Cell,10.342921
TAGAP,7.692495,4.257667874994984e-53,Macrophage Cell,206.8577
RGS10,5.1380076,3.991438547047498e-53,Macrophage Cell,35.212303
SAMSN1,5.974918,4.974371418272748e-53,Macrophage Cell,62.89694
PLCB2,7.735411,9.974096976458606e-51,Macrophage Cell,213.1036
SLCO2B1,5.3847995,1.125397816628669e-50,Macrophage Cell,41.781708
GIMAP4,5.725278,7.3113978196147375e-50,Macrophage Cell,52.90301
IRF8,6.6257224,1.015317510154619e-48,Macrophage Cell,98.75093
NCKAP1L,7.4130845,1.4950846793182413e-48,Macrophage Cell,170.43579
CTSH,3.9368408,1.0823785269011985e-48,Macrophage Cell,15.314653
FMNL1,5.7532544,3.291053967750752e-48,Macrophage Cell,53.938908
LSP1,3.6270075,3.6395343246186807e-47,Macrophage Cell,12.354866
VSIG4,9.072255,2.3086994536266234e-46,Macrophage Cell,538.2957
PLXNC1,4.4367366,2.973030773058463e-46,Macrophage Cell,21.656626
SLC9A9,4.3757772,1.3960582343692874e-45,Macrophage Cell,20.760614
F13A1,7.870929,2.8508043375792844e-44,Macrophage Cell,234.0915
LPXN,6.0017314,7.38467076548293e-44,Macrophage Cell,64.07685
PRKCB,5.6009846,1.0011899743692453e-43,Macrophage Cell,48.536045
ITGB2,6.192068,1.160012144634962e-43,Macrophage Cell,73.11361
CFP,7.1615233,2.692328608397495e-42,Macrophage Cell,143.16385
TNFAIP3,3.0958812,1.825387908788449e-42,Macrophage Cell,8.549744
CD84,7.022413,1.1099962482077733e-41,Macrophage Cell,130.00406
HCST,4.0412855,1.0253494672556549e-41,Macrophage Cell,16.464485
PREX1,4.74585,6.749392066444651e-41,Macrophage Cell,26.831394
LCP2,6.0905204,4.3620454975047005e-40,Macrophage Cell,68.144264
IKZF1,5.4933467,2.017045458985095e-39,Macrophage Cell,45.04661
CD93,5.013744,2.868081049078664e-39,Macrophage Cell,32.306305
FAM49B,2.7172148,5.407742737579054e-38,Macrophage Cell,6.5760207
CX3CR1,8.39873,1.1741028844982916e-36,Macrophage Cell,337.4969
FERMT3,6.0327888,1.4103556170568745e-36,Macrophage Cell,65.471214
NR4A3,2.6567514,1.1281829349804959e-36,Macrophage Cell,6.3061147
PTPN6,3.3646257,3.405793051989927e-36,Macrophage Cell,10.30038
GPSM3,5.7202806,4.3383629325581105e-36,Macrophage Cell,52.720078
NLRP3,7.08541,7.882901409665829e-36,Macrophage Cell,135.80663
P2RY13,9.697641,8.076268070307885e-36,Macrophage Cell,830.38776
TREM2,7.979585,1.0133869894256301e-34,Macrophage Cell,252.40298
WIPF1,3.2226143,1.1177377566299615e-34,Macrophage Cell,9.334768
IGF1,3.5041668,1.6035364339210774e-34,Macrophage Cell,11.346432
GPR65,5.200808,2.1454400409147913e-34,Macrophage Cell,36.77894
MS4A4A,7.7513847,6.95102798620312e-34,Macrophage Cell,215.47621
OTUD1,2.5669606,5.810348569827404e-34,Macrophage Cell,5.9255977
BIN2,5.7081585,2.9473632241738713e-33,Macrophage Cell,52.278957
FSCN1,2.7375643,4.13871576916663e-33,Macrophage Cell,6.669434
ARHGAP4,5.0411525,1.0530853403037758e-32,Macrophage Cell,32.925934
NCF1,6.417786,3.7176066811558065e-32,Macrophage Cell,85.49607
IGSF6,6.5531626,5.285599205455599e-32,Macrophage Cell,93.90711
DOCK10,5.264116,7.839671906128179e-32,Macrophage Cell,38.428795
AOAH,8.104491,9.461957173203978e-32,Macrophage Cell,275.22946
ARRB2,3.3386548,2.5297100084202974e-31,Macrophage Cell,10.116614
TNFSF13B,5.5052886,4.432484726638944e-31,Macrophage Cell,45.421032
SLC15A3,3.9520066,1.4259406011422363e-30,Macrophage Cell,15.476492
RASGEF1B,2.6195269,2.067475353098714e-30,Macrophage Cell,6.145485
SMAP2,3.244522,2.683367333924497e-30,Macrophage Cell,9.477602
LPL,3.8089194,1.3848845153728988e-29,Macrophage Cell,14.01519
MAFB,2.2870133,9.10148494108164e-30,Macrophage Cell,4.880447
SLA,6.215977,6.84268120246757e-28,Macrophage Cell,74.33538
NCF4,3.9673347,1.0229360698547061e-27,Macrophage Cell,15.641801
ABI3,6.3026843,1.6747448599396737e-27,Macrophage Cell,78.93998
TMEM176B,2.3887248,1.4502671871857441e-27,Macrophage Cell,5.236943
PKIB,4.2845817,2.82467021132401e-26,Macrophage Cell,19.48891
PIK3CG,6.4731193,3.506721801746605e-26,Macrophage Cell,88.838875
PDE4B,3.6077774,1.0086342750617881e-25,Macrophage Cell,12.1912775
TSPAN33,4.3722973,2.524216679988497e-25,Macrophage Cell,20.710598
MSR1,9.4602,5.830416424018323e-25,Macrophage Cell,704.3752
STK4,2.271602,5.6206291927097185e-25,Macrophage Cell,4.8285894
LYVE1,5.22226,9.078662856751693e-25,Macrophage Cell,37.329906
GRASP,2.2964265,8.2119872993962995e-25,Macrophage Cell,4.9123945
DOCK8,2.8542137,3.48752814273424e-24,Macrophage Cell,7.231093
OSM,6.524597,4.655919437991591e-24,Macrophage Cell,92.06604
C3,3.4817727,4.759530205898211e-24,Macrophage Cell,11.171668
PPM1M,4.0685177,1.6556608951984453e-23,Macrophage Cell,16.77822
LTC4S,2.9505026,1.651004788147836e-23,Macrophage Cell,7.730183
RGS19,3.1706874,2.5777733429023835e-23,Macrophage Cell,9.004758
ARHGEF6,2.9555657,5.542161955566107e-23,Macrophage Cell,7.7573595
PMAIP1,1.8027385,5.469928462823716e-23,Macrophage Cell,3.4888186
ARL5B,1.8989367,1.5357192070624526e-22,Macrophage Cell,3.7293825
WAS,5.5635715,4.974930866693024e-22,Macrophage Cell,47.29355
DUSP6,1.9978375,8.112476358876892e-22,Macrophage Cell,3.9940088
RCSD1,2.8873231,2.8266774252168685e-21,Macrophage Cell,7.3989635
UCP2,2.204117,5.271774246575581e-21,Macrophage Cell,4.6079245
TGFBR2,1.902299,9.068176460133439e-21,Macrophage Cell,3.738084
IQGAP2,3.2651439,1.1386813006855822e-20,Macrophage Cell,9.614047
CD163L1,6.4374456,4.732894722383455e-20,Macrophage Cell,86.66909
CASP1,2.7415094,4.658743725918855e-20,Macrophage Cell,6.687697
TMEM176A,2.0866218,4.912252686644633e-20,Macrophage Cell,4.247523
DPYSL2,1.8742077,8.916671505184037e-20,Macrophage Cell,3.6660025
MAG,5.5870533,1.357236211823564e-19,Macrophage Cell,48.069614
HAVCR2,7.715231,1.8589740403493255e-19,Macrophage Cell,210.1435
VAV1,4.9434676,3.368178984695943e-19,Macrophage Cell,30.77032
DOCK11,3.4407363,2.0471827172497937e-18,Macrophage Cell,10.858375
TLR1,2.4683044,8.155718218596854e-18,Macrophage Cell,5.53393
PSTPIP1,4.0824313,1.687781653699993e-17,Macrophage Cell,16.940813
ENPP2,3.0853095,3.000141177643068e-17,Macrophage Cell,8.487322
IL1RN,2.5290906,3.503460284416965e-17,Macrophage Cell,5.772077
LY96,4.0873203,6.420050091795487e-17,Macrophage Cell,16.99832
UNC93B1,2.2899218,7.466113605674606e-17,Macrophage Cell,4.890296
TMEM107,1.843408,2.275766321943417e-16,Macrophage Cell,3.5885673
CCR1,9.704758,2.6050567333097825e-16,Macrophage Cell,834.4939
GLIPR2,2.4983554,4.551536653102086e-16,Macrophage Cell,5.650409
ARHGAP15,4.373956,5.690207322240704e-16,Macrophage Cell,20.734425
PADI2,4.1810303,6.827892596942762e-16,Macrophage Cell,18.139091
IL16,4.022771,1.2182129927926445e-15,Macrophage Cell,16.254541
STAC3,3.9734166,1.4525264206790144e-15,Macrophage Cell,15.70788
STK10,3.0736365,2.115973311198343e-15,Macrophage Cell,8.418927
ARHGAP22,2.6827402,3.1234389176090406e-15,Macrophage Cell,6.420743
SLC2A3,1.8174365,3.5460754353645846e-15,Macrophage Cell,3.5245435
TCIRG1,1.9571347,4.803905042915773e-15,Macrophage Cell,3.8829005
CYTIP,2.9475253,5.914630719630141e-15,Macrophage Cell,7.7142467
PLCG2,3.3051322,8.123378564042521e-15,Macrophage Cell,9.884254
PAG1,1.7561889,1.7335344457305337e-14,Macrophage Cell,3.3780458
IL10RA,4.653939,1.959933860249155e-14,Macrophage Cell,25.17533
HPGDS,6.65703,2.2425927397180857e-14,Macrophage Cell,100.91733
LIMD2,2.0547025,6.32313852305047e-14,Macrophage Cell,4.1545796
ST6GAL1,2.6671546,8.07274103004561e-14,Macrophage Cell,6.351752
SLC1A3,3.4225023,4.941528422636432e-13,Macrophage Cell,10.722001
ARHGAP9,4.263771,5.145881926356774e-13,Macrophage Cell,19.209806
SLAMF9,4.8954787,5.853045783247338e-13,Macrophage Cell,29.763634
HSPH1,1.4155806,6.013484093862148e-13,Macrophage Cell,2.667671
FGR,5.549946,1.9804862040185496e-12,Macrophage Cell,46.848984
ANKRD44,2.4294047,3.692607527517613e-12,Macrophage Cell,5.3867116
RHOG,1.6120847,5.48299925989991e-12,Macrophage Cell,3.0569327
GADD45B,1.2480699,6.0592594647491476e-12,Macrophage Cell,2.3752344
VCAM1,2.0426478,7.029751323524017e-12,Macrophage Cell,4.12001
ANTXR2,1.6660953,1.0582869097109147e-11,Macrophage Cell,3.173545
CXCL10,3.745675,1.4254580120367297e-11,Macrophage Cell,13.414069
RUNX3,3.0750148,1.4670671916074487e-11,Macrophage Cell,8.426974
PAQR8,2.808819,2.384137637905191e-11,Macrophage Cell,7.0071077
RPS6KA1,1.7139019,2.7196889085431822e-11,Macrophage Cell,3.2804685
PECAM1,2.716968,3.3609901051597706e-11,Macrophage Cell,6.574896
GIMAP6,3.912115,7.661383623858892e-11,Macrophage Cell,15.054419
CSK,2.0184958,8.185859639464967e-11,Macrophage Cell,4.0516114
GPR155,2.1827354,1.7274834240411713e-10,Macrophage Cell,4.540136
ITGA4,4.3741155,2.744091185209288e-10,Macrophage Cell,20.736713
ITGAL,3.9344566,1.0317308532898745e-09,Macrophage Cell,15.289365
AKNA,1.974665,3.907449765274909e-09,Macrophage Cell,3.9303699
PRDM1,1.3571802,4.252438434322578e-09,Macrophage Cell,2.5618396
EPS8,1.5882809,4.470213631934355e-09,Macrophage Cell,3.0069084
ARHGAP25,2.6411428,5.178861801194629e-09,Macrophage Cell,6.2382565
TRAF3IP3,3.7809796,5.33828263905643e-09,Macrophage Cell,13.746378
PTGER4,1.2746624,5.407935272059337e-09,Macrophage Cell,2.419422
BST2,1.1801631,8.060430314496538e-09,Macrophage Cell,2.266024
SNX18,1.274416,1.0528821211049873e-08,Macrophage Cell,2.4190087
IL1R2,2.6287806,1.0798744392110317e-08,Macrophage Cell,6.18503
CD244,7.6383758,1.4847497285253803e-08,Macrophage Cell,199.24168
CST7,3.0687156,1.9359080059924696e-08,Macrophage Cell,8.39026
C5AR1,5.279427,1.9858817542073578e-08,Macrophage Cell,38.838806
EGFL7,1.3485279,2.8748828444150044e-08,Macrophage Cell,2.5465214
PLD4,6.685093,3.0000469303716195e-08,Macrophage Cell,102.89955
FOS,0.753451,2.8606486638370048e-08,Macrophage Cell,1.6858206
TNFSF8,6.1607575,3.468136297312576e-08,Macrophage Cell,71.54394
NCAPH,3.6915653,3.68160881415793e-08,Macrophage Cell,12.920279
CCR5,3.9154642,3.710651913210069e-08,Macrophage Cell,15.089407
SLC4A7,1.0876703,5.518311398090174e-08,Macrophage Cell,2.1253057
SASH3,4.600068,5.829123224255717e-08,Macrophage Cell,24.252611
TMEM71,3.6202798,6.784859633373946e-08,Macrophage Cell,12.297386
SNX29,1.2770817,1.1698407262283338e-07,Macrophage Cell,2.4234824
FRMD3,2.8746562,1.1864746248561917e-07,Macrophage Cell,7.3342843
INSIG1,1.1202137,1.2345054282454792e-07,Macrophage Cell,2.1737916
VWF,2.1220698,1.4227427890503617e-07,Macrophage Cell,4.3531804
JAML,1.6125246,1.6192296473634937e-07,Macrophage Cell,3.057865
KIFC1,2.3503525,1.7473874476343142e-07,Macrophage Cell,5.0994883
SLC43A2,2.0150552,2.793012213159031e-07,Macrophage Cell,4.0419602
SCML4,3.3401687,2.9552533684853884e-07,Macrophage Cell,10.127236
MTSS1,1.0003881,5.007861932373711e-07,Macrophage Cell,2.000538
KLF2,1.0042676,5.02005656732626e-07,Macrophage Cell,2.005925
CD36,3.6874163,5.282638433720755e-07,Macrophage Cell,12.883175
IER5,0.9709899,5.877290353854227e-07,Macrophage Cell,1.960185
ADGRG6,1.9640043,6.947007782162746e-07,Macrophage Cell,3.9014335
KLF6,0.91297245,7.735205311031747e-07,Macrophage Cell,1.882921
FAM78A,4.204582,9.35022513813383e-07,Macrophage Cell,18.437641
PTPN22,2.6292183,1.2243648878108156e-06,Macrophage Cell,6.186907
HMOX1,1.1086808,1.9284199567839277e-06,Macrophage Cell,2.1564837
CARD11,5.0010796,2.063385525644208e-06,Macrophage Cell,32.023952
IL7R,2.424157,3.8898956107344154e-06,Macrophage Cell,5.3671527
CCR6,3.941149,5.014435398185736e-06,Macrophage Cell,15.360455
PLVAP,2.6231813,6.821787411498083e-06,Macrophage Cell,6.161072
CALCRL,1.1050595,8.144006167995907e-06,Macrophage Cell,2.1510775
RHOH,3.2964852,8.62668573776266e-06,Macrophage Cell,9.825189
XYLT1,1.2165189,1.0296681854038339e-05,Macrophage Cell,2.323853
DNASE1L3,3.0947115,1.2835501604349042e-05,Macrophage Cell,8.542814
ATP8A1,1.7079568,2.0295421161096776e-05,Macrophage Cell,3.266978
CAMP,3.8887513,2.1041314459200836e-05,Macrophage Cell,14.812582
CD69,1.8965286,2.678361774660849e-05,Macrophage Cell,3.7231627
DEF6,1.380866,2.9954551457037642e-05,Macrophage Cell,2.6042466
PARP8,1.0895333,3.267714179291498e-05,Macrophage Cell,2.1280518
GJC2,2.6687615,3.395107342720138e-05,Macrophage Cell,6.3588305
NCAM1,0.9560889,5.637871793505827e-05,Macrophage Cell,1.9400433
ARHGAP30,0.88441557,6.253674104982702e-05,Macrophage Cell,1.8460166
GATM,0.83690304,7.199043743203e-05,Macrophage Cell,1.7862116
AIM2,0.87454844,7.484062349644509e-05,Macrophage Cell,1.8334341
DDIT4,0.8171109,8.262505708403535e-05,Macrophage Cell,1.7618742
ITPRIPL1,3.304182,0.00010345724360881305,Macrophage Cell,9.877747
SATB1,0.7558884,0.00018856802133961816,Macrophage Cell,1.6886712
FRMD4A,0.79315424,0.000216185435992114,Macrophage Cell,1.732859
PIK3R1,0.72651356,0.00021982382784040133,Macrophage Cell,1.6546357
GIMAP8,3.6293013,0.0002583124605694119,Macrophage Cell,12.374525
PSMB9,0.8771337,0.00026195916739088336,Macrophage Cell,1.8367226
ARHGAP24,1.1455611,0.00029431270406272823,Macrophage Cell,2.2123215
PHACTR1,0.8079543,0.0003410702174890856,Macrophage Cell,1.7507273
DOK2,3.3677008,0.000345362875321764,Macrophage Cell,10.322359
ICAM1,1.0805274,0.00034536999599475525,Macrophage Cell,2.114809
NFE2L3,1.3559514,0.000356570643580543,Macrophage Cell,2.5596585
SPN,3.6107213,0.00041635867673020315,Macrophage Cell,12.216181
PTGIR,2.6775782,0.00042301426688800154,Macrophage Cell,6.3978105
CMTM3,0.8147876,0.0007247031380042669,Macrophage Cell,1.7590392
FCHO1,4.743341,0.0014375331507897695,Macrophage Cell,26.78477
CCRL2,5.692938,0.0019556346932246478,Macrophage Cell,51.73031
CD28,2.587663,0.0021208172776385438,Macrophage Cell,6.0112414
GK,0.6664142,0.0021447990823813884,Macrophage Cell,1.5871233
RASGEF1C,2.833636,0.0021957091164381028,Macrophage Cell,7.1286855
DENND3,0.9423057,0.002462081484893628,Macrophage Cell,1.9215969
TTC39C,1.1516386,0.0027663606510167096,Macrophage Cell,2.2216609
LYSMD2,1.0368333,0.0028619188542247523,Macrophage Cell,2.0517192
MICAL1,0.9462194,0.003136111875225782,Macrophage Cell,1.9268168
NR4A1,0.5277104,0.003173655859145232,Macrophage Cell,1.4416394
BTLA,5.417286,0.003417887610656178,Macrophage Cell,42.733215
P2RY10,2.0975854,0.0050408531255347715,Macrophage Cell,4.2799244
IRF4,2.4522421,0.005284194989918325,Macrophage Cell,5.4726596
DPEP2,2.732016,0.005373712245048952,Macrophage Cell,6.643834
SMPD3,3.713825,0.005824869854935812,Macrophage Cell,13.121175
LAPTM5,5.2211475,0.006024129731430331,Macrophage Cell,37.301132
CHIT1,3.6437554,0.006225703806546258,Macrophage Cell,12.499127
IFI44L,1.8295999,0.006720633326456924,Macrophage Cell,3.5543847
CKB,0.5178632,0.006987972473466732,Macrophage Cell,1.4318329
PDGFB,1.2455101,0.007198717299755137,Macrophage Cell,2.3710237
DENND1C,3.3467076,0.007218789336375253,Macrophage Cell,10.173242
TRPV2,1.0460409,0.0075111731504876695,Macrophage Cell,2.0648556
ICAM2,1.7308159,0.008584010858754744,Macrophage Cell,3.3191547
CCL5,1.3299378,0.01010273661348888,Macrophage Cell,2.5139184
SLC11A1,1.0266225,0.011840132544326587,Macrophage Cell,2.0372493
EMB,0.4922043,0.012223524367580165,Macrophage Cell,1.4065924
RPS6KA4,0.5727109,0.012268956325843527,Macrophage Cell,1.4873157
IFI35,0.67347425,0.012304508816313897,Macrophage Cell,1.5949092
SLAMF7,3.8945334,0.014260149907221149,Macrophage Cell,14.872068
PRDM8,1.382757,0.014498990004328192,Macrophage Cell,2.6076622
GADD45G,0.51309794,0.01840582073125544,Macrophage Cell,1.4271114
BANK1,1.4793773,0.02012087463268652,Macrophage Cell,2.7882836
CDC14A,0.81974477,0.020621374648730737,Macrophage Cell,1.7650937
PDE2A,1.1782584,0.02064791742194056,Macrophage Cell,2.2630343
KLHL32,2.1596072,0.02182195646926232,Macrophage Cell,4.4679317
BCL2,0.5461168,0.022978650618218664,Macrophage Cell,1.4601502
HPSE,1.4960998,0.02408286160361226,Macrophage Cell,2.8207912
ABCA6,0.7442775,0.024988718205393584,Macrophage Cell,1.6751351
ZBTB25,1.1878173,0.026842863273535404,Macrophage Cell,2.278078
MAP3K1,0.41909894,0.027167458082797375,Macrophage Cell,1.3370923
LY9,3.3067803,0.028797455484063497,Macrophage Cell,9.895553
HGF,0.9730778,0.030471456520147943,Macrophage Cell,1.9630239
TMEM243,0.55009645,0.03219355307301226,Macrophage Cell,1.4641836
LTB,1.4472814,0.04194795993217616,Macrophage Cell,2.726937
SH2D3C,1.4187185,0.04423820182385696,Macrophage Cell,2.6734793
SAMHD1,0.5186783,0.04944621748981508,Macrophage Cell,1.4326421
ELF1,0.36042243,0.05404685197984865,Macrophage Cell,1.2838017
RUNX1,0.7776613,0.061802991026627674,Macrophage Cell,1.7143496
SYP,1.6041933,0.06399941700884422,Macrophage Cell,3.0402572
TRDN,2.3895438,0.07403055594391378,Macrophage Cell,5.2399163
MITF,0.4215738,0.08584721583392577,Macrophage Cell,1.3393879
SH3BP5,1.7879846,0.08860400585260558,Macrophage Cell,3.4533215
TNFRSF18,1.0867168,0.09063868611487577,Macrophage Cell,2.1239014
SLC39A10,0.3636345,0.09474851037982275,Macrophage Cell,1.2866632
P2RX7,2.0145137,0.09749801507591706,Macrophage Cell,4.040444
ACAP1,1.1072016,0.10253156241320109,Macrophage Cell,2.1542737
SEPT6,0.58917767,0.10669623720832928,Macrophage Cell,1.504389
RGCC,0.32402825,0.10827313633940516,Macrophage Cell,1.2518209
COL9A2,2.376353,0.11058141257687798,Macrophage Cell,5.1922255
LYST,0.3404651,0.11735250557071823,Macrophage Cell,1.2661647
HJURP,1.1427929,0.13467223991899704,Macrophage Cell,2.2080808
TNFAIP8,0.32392898,0.13508252723694847,Macrophage Cell,1.2517349
EFCC1,1.0486301,0.13620570705092164,Macrophage Cell,2.0685647
GAS7,0.338152,0.16061488126995876,Macrophage Cell,1.2641362
OAS3,0.8881271,0.16522436557752554,Macrophage Cell,1.8507719
IL27RA,1.7563632,0.16766093837457596,Macrophage Cell,3.378454
TIE1,0.88279927,0.1885005361411254,Macrophage Cell,1.8439497
STARD4,0.30492502,0.19839869755340028,Macrophage Cell,1.2353544
TMEM140,0.9856756,0.20741089587320014,Macrophage Cell,1.9802403
TNFAIP2,0.2824211,0.21795590806994147,Macrophage Cell,1.2162342
MZB1,1.1605798,0.23089833171278434,Macrophage Cell,2.2354724
TOP2A,0.56842154,0.2373227253023871,Macrophage Cell,1.4829003
RPGRIP1,1.5427768,0.26440664445003287,Macrophage Cell,2.9135475
TPST2,0.30609456,0.275089678457755,Macrophage Cell,1.2363563
TNS3,0.22547682,0.3047171094206706,Macrophage Cell,1.1691636
PQLC2,1.3150852,0.3114739632918588,Macrophage Cell,2.4881701
PATL2,1.2121145,0.3361216392835077,Macrophage Cell,2.3167694
CAMK1D,0.30914932,0.3454284287538254,Macrophage Cell,1.2389768
CSPG5,0.5290265,0.3584951071187237,Macrophage Cell,1.4429551
RAPSN,0.7652152,0.3753360997160692,Macrophage Cell,1.6996236
MATK,1.0791976,0.3770150762164025,Macrophage Cell,2.1128607
IL2RG,0.33824584,0.3927958717430198,Macrophage Cell,1.2642184
FLRT1,1.010072,0.3974984042543924,Macrophage Cell,2.0140116
SEMA4D,0.19609632,0.4098519342857565,Macrophage Cell,1.1455944
ALCAM,0.21229021,0.4122772978772793,Macrophage Cell,1.1585258
CTSC,0.15200424,0.41812669844039785,Macrophage Cell,1.111112
RCVRN,0.59234333,0.43117604735161685,Macrophage Cell,1.5076938
NOTCH4,0.51282007,0.4522296063430462,Macrophage Cell,1.4268365
EREG,0.3552133,0.4617161705244459,Macrophage Cell,1.2791747
TTYH2,0.32863653,0.46608300910427747,Macrophage Cell,1.2558259
PRKCQ,1.0711946,0.4716314219412163,Macrophage Cell,2.1011724
DPP4,0.5654078,0.48805911774101307,Macrophage Cell,1.4798058
STXBP2,0.14016595,0.502367331218696,Macrophage Cell,1.102032
H6PD,0.18971027,0.5212290883970053,Macrophage Cell,1.1405346
MKI67,0.37042955,0.5227785245646177,Macrophage Cell,1.2927376
PRSS57,0.61933774,0.5622935458802687,Macrophage Cell,1.5361699
BATF,0.34448442,0.5713593588366505,Macrophage Cell,1.2696971
SEPT1,0.29964337,0.6177104664971321,Macrophage Cell,1.2308401
NABP1,0.09315327,0.6228713340862122,Macrophage Cell,1.066699
HAPLN3,0.25111592,0.6530306992965984,Macrophage Cell,1.1901273
CHD7,0.095747076,0.6589531321708204,Macrophage Cell,1.0686185
NRN1,0.13806027,0.6971468755021852,Macrophage Cell,1.1004246
CSGALNACT1,0.16688639,0.698778516141552,Macrophage Cell,1.122633
TMC8,0.38037765,0.7010286979336551,Macrophage Cell,1.3016826
STAT4,0.25925657,0.7037720232697555,Macrophage Cell,1.1968617
STAG3,0.32870576,0.737136218682463,Macrophage Cell,1.2558862
CCK,0.37512067,0.7567244168557299,Macrophage Cell,1.2969481
DAB1,0.23137875,0.7786057673424365,Macrophage Cell,1.1739563
CNIH2,0.22493587,0.8105847292344595,Macrophage Cell,1.1687253
MME,0.24120386,0.8375048806330223,Macrophage Cell,1.1819785
BEST1,0.22568984,0.8449848129110329,Macrophage Cell,1.1693362
PRX,0.0949205,0.8459556518974902,Macrophage Cell,1.0680065
CENPI,0.22745459,0.8885571670946324,Macrophage Cell,1.1707674
TRIM14,0.062140908,0.8928386375813924,Macrophage Cell,1.0440139
ORAI1,0.024806114,0.9187892201852892,Macrophage Cell,1.0173429
ASIC3,0.08561702,0.9558939682629709,Macrophage Cell,1.0611414
SP140,0.072100714,0.9628128062942665,Macrophage Cell,1.0512463
FAM167B,0.0003875511,0.9995102021336721,Macrophage Cell,1.0002687
DND1,-0.0027210223,0.9979721766248952,Macrophage Cell,0.9981157
