Name,logfc,pvals_adj,celltype,fc
TPM3,5.9988337,3.1644290827207804e-222,Macrophage Cell,63.94828
GPSM3,7.978296,3.341013943412347e-203,Macrophage Cell,252.1775
CCL2,6.9603024,2.707586232936616e-210,Macrophage Cell,124.525925
SORL1,6.220725,6.04685601044711e-211,Macrophage Cell,74.58042
HCST,7.2763395,9.81058980779241e-193,Macrophage Cell,155.02312
CD86,10.800606,3.3618811940588996e-181,Macrophage Cell,1783.6364
EGR2,5.56251,8.334391606967328e-199,Macrophage Cell,47.258766
C3AR1,11.545185,9.365219582062429e-175,Macrophage Cell,2988.457
NR4A3,5.403136,6.065907242157076e-198,Macrophage Cell,42.31613
GK,7.126614,2.6633843903830403e-178,Macrophage Cell,139.74124
GPR65,7.8297834,1.3308680916551986e-174,Macrophage Cell,227.50957
TAGAP,8.289349,4.718046457758338e-171,Macrophage Cell,312.8546
LMO2,8.20582,1.5759241125572058e-169,Macrophage Cell,295.2555
SPI1,8.737302,1.0232462668509954e-166,Macrophage Cell,426.7661
NCKAP1L,9.2095785,4.5237604545765814e-166,Macrophage Cell,592.05133
AOAH,10.683779,1.0989361090978119e-162,Macrophage Cell,1644.8938
VAMP8,6.5834694,2.7256409449845907e-167,Macrophage Cell,95.9007
CORO1A,6.757226,5.6269685967370204e-167,Macrophage Cell,108.1752
CCL8,10.129178,1.2957741226078604e-156,Macrophage Cell,1119.9186
STAB1,8.008794,2.6784340562638314e-157,Macrophage Cell,257.5652
ELF1,5.7826424,9.282998729927396e-163,Macrophage Cell,55.04892
KLF6,4.7843304,4.677279707015347e-170,Macrophage Cell,27.556684
TREM2,10.724554,1.590607525413532e-150,Macrophage Cell,1692.0471
FMNL1,7.10471,1.2527653707282783e-151,Macrophage Cell,137.63562
CFP,8.404074,8.958247042824075e-148,Macrophage Cell,338.7492
IGSF6,11.876147,2.6841921952864353e-143,Macrophage Cell,3759.0366
LTC4S,7.31177,3.4305105902397026e-143,Macrophage Cell,158.87738
SMAP2,6.827227,1.2847767178939902e-143,Macrophage Cell,113.553406
SLC9A9,6.0004888,4.801860399746203e-141,Macrophage Cell,64.02168
C1QB,10.617142,1.4850521999356611e-133,Macrophage Cell,1570.6454
F13A1,10.956033,3.0366440118069698e-133,Macrophage Cell,1986.5271
IL1B,10.163678,4.875259514281124e-133,Macrophage Cell,1147.0227
FSCN1,5.1093526,4.360569744663984e-136,Macrophage Cell,34.519806
MARCH1,10.409913,4.910958678464534e-129,Macrophage Cell,1360.4923
TCIRG1,6.516314,3.737478599652988e-129,Macrophage Cell,91.53896
OLFML3,4.814286,4.968158240499793e-135,Macrophage Cell,28.134848
TSPAN33,6.6776223,9.735953170056857e-128,Macrophage Cell,102.368095
ANXA1,4.262572,7.117144673836432e-141,Macrophage Cell,19.193844
SH3BP5,4.900139,1.1622569486575415e-132,Macrophage Cell,29.85993
AIM2,7.1532946,7.60199322210053e-126,Macrophage Cell,142.3496
WAS,7.4182897,9.147563783914617e-125,Macrophage Cell,171.05183
MRC1,10.959765,2.363549504808733e-120,Macrophage Cell,1991.6735
HAVCR2,10.016739,3.41659065777339e-120,Macrophage Cell,1035.9502
HCLS1,7.392218,8.161765612666055e-121,Macrophage Cell,167.98843
LGALS3,4.630305,4.5560299139212076e-127,Macrophage Cell,24.766272
DOCK8,6.2944427,1.8220334453224272e-119,Macrophage Cell,78.49031
TNFSF13B,8.420764,8.188685548115538e-117,Macrophage Cell,342.6909
CAPG,5.00565,1.8740240811577512e-120,Macrophage Cell,32.12557
FERMT3,7.3066235,3.395416289559843e-116,Macrophage Cell,158.31163
IRF8,6.5394015,9.292523926768685e-116,Macrophage Cell,93.01565
C5AR1,10.200986,2.076137393036705e-114,Macrophage Cell,1177.0712
PREX1,5.5094204,3.395593000299635e-116,Macrophage Cell,45.5513
CXCR4,5.390089,1.830455491912086e-116,Macrophage Cell,41.935177
RHOG,5.1818943,5.030357335165633e-115,Macrophage Cell,36.299915
UNC93B1,6.4657035,2.7568050495067412e-112,Macrophage Cell,88.3834
CST3,1.4549732,2.38742445240082e-135,Macrophage Cell,2.7415147
PKIB,7.160184,9.729058072516647e-111,Macrophage Cell,143.03099
CX3CR1,9.089761,2.8612195868555087e-110,Macrophage Cell,544.8671
PLAC8,7.9587064,3.4662624781077046e-109,Macrophage Cell,248.77649
REL,5.99812,4.0457113063806976e-110,Macrophage Cell,63.91665
CD163,10.487397,1.1215495311376134e-108,Macrophage Cell,1435.5593
PLCB2,7.728397,8.705256564838432e-109,Macrophage Cell,212.07002
PSTPIP1,5.8594704,6.042803667602321e-110,Macrophage Cell,58.059906
BIN2,6.53674,7.962949662638006e-107,Macrophage Cell,92.84419
CD84,7.6051745,1.463469425099914e-103,Macrophage Cell,194.70885
FGL2,6.6859784,8.859124684914354e-104,Macrophage Cell,102.96273
PTGER4,5.816099,4.666942740598788e-104,Macrophage Cell,56.34045
PADI2,6.748528,1.1207445913216795e-101,Macrophage Cell,107.52498
LIPA,5.5945187,1.0678058563464477e-100,Macrophage Cell,48.319
LSP1,4.2504015,2.515006449137605e-103,Macrophage Cell,19.03261
B2M,4.156519,3.605725512820044e-102,Macrophage Cell,17.833511
SH3BGRL3,4.551907,4.619213513111564e-100,Macrophage Cell,23.456356
STAC3,7.135752,7.701400171333621e-97,Macrophage Cell,140.62918
IL1RN,10.764932,2.009923452695946e-95,Macrophage Cell,1740.0725
RGS19,5.7217712,2.1150606958416713e-95,Macrophage Cell,52.77458
CASP7,5.380956,1.0574482760177487e-95,Macrophage Cell,41.67055
UCP2,5.556344,1.5889060001452585e-93,Macrophage Cell,47.057213
PTPN6,5.53478,6.671471677978307e-92,Macrophage Cell,46.359077
SLCO2B1,6.4292164,1.3254522098635296e-90,Macrophage Cell,86.17613
SLAMF9,10.897718,2.8454125177373768e-89,Macrophage Cell,1907.832
GRASP,4.492393,6.403143744860752e-91,Macrophage Cell,22.508423
FAM107B,4.1617417,3.69462529501756e-90,Macrophage Cell,17.89819
ARHGAP4,5.4261127,5.675026010902642e-86,Macrophage Cell,42.99547
HPGDS,9.901746,4.4364300523095654e-85,Macrophage Cell,956.58264
JAML,7.635109,1.3884547417619391e-84,Macrophage Cell,198.79105
DUSP6,4.0038805,1.026627351515205e-85,Macrophage Cell,16.043095
ARHGAP15,5.5066338,3.286319622166379e-81,Macrophage Cell,45.4634
NCF1,7.9638457,3.0543936235953184e-80,Macrophage Cell,249.66429
VSIG4,9.094451,2.4210706526987367e-79,Macrophage Cell,546.6414
GLIPR2,3.8044364,3.356373340524991e-80,Macrophage Cell,13.971707
DOCK10,6.3230486,1.3681199981367302e-77,Macrophage Cell,80.06216
GIMAP4,5.4742694,7.736344737832821e-78,Macrophage Cell,44.454865
P2RY13,9.721697,7.577112752974262e-77,Macrophage Cell,844.34973
RPS6KA1,5.61954,1.0815830488316302e-76,Macrophage Cell,49.164337
RCSD1,4.76452,2.2708014812497713e-75,Macrophage Cell,27.18088
ARRB2,4.3940454,1.193037043974923e-73,Macrophage Cell,21.025167
SRGN,5.1077538,8.13163843280253e-71,Macrophage Cell,34.481575
ITGA4,5.008367,2.773321044873553e-69,Macrophage Cell,32.186127
SLC4A7,3.9723325,8.477735509230649e-69,Macrophage Cell,15.696081
CMTM3,3.9342775,1.2303129045138531e-67,Macrophage Cell,15.287468
OSM,6.7058487,6.825407358107448e-66,Macrophage Cell,104.39065
STXBP2,6.347344,1.2631488356115397e-62,Macrophage Cell,81.42184
PLAU,5.8050194,6.346539506034587e-62,Macrophage Cell,55.909416
PRDM1,4.450799,2.5686099741407537e-62,Macrophage Cell,21.868752
SNX29,4.696067,1.932908500144235e-61,Macrophage Cell,25.921312
ABRACL,3.741013,1.6542762200384133e-61,Macrophage Cell,13.370792
TLR1,5.9657435,1.8485078688100495e-60,Macrophage Cell,62.498234
PTGS2,3.3607018,1.0123238040724042e-59,Macrophage Cell,10.272403
SLC15A3,3.6749454,1.0985852723852725e-55,Macrophage Cell,12.77229
PMAIP1,5.544124,5.212700539035817e-55,Macrophage Cell,46.660313
S100A2,6.1722836,7.21627732806511e-53,Macrophage Cell,72.11781
ORAI1,3.2254841,2.4385855759797376e-53,Macrophage Cell,9.353355
ECM1,3.5066636,3.1426581113339066e-52,Macrophage Cell,11.366085
CSF1R,8.365218,1.8723573575049598e-50,Macrophage Cell,329.74756
BCL2,3.3404882,2.5516992191728058e-50,Macrophage Cell,10.129479
CD48,5.598581,1.2024141380236063e-49,Macrophage Cell,48.455242
TNNI2,6.0697646,7.159850025716901e-49,Macrophage Cell,67.170906
MTSS1,2.8426886,4.202323261705204e-48,Macrophage Cell,7.173557
RASSF5,3.9990957,2.852928270495984e-45,Macrophage Cell,15.989974
DEF6,4.5073576,1.5393616020599026e-44,Macrophage Cell,22.743109
ABI3,5.835581,2.1607726561818948e-44,Macrophage Cell,57.10641
PLXNC1,4.413393,2.880452372330326e-44,Macrophage Cell,21.30903
PLD4,8.391417,5.054935815619226e-44,Macrophage Cell,335.79025
MAG,5.302944,9.218146724536253e-44,Macrophage Cell,39.4771
CD44,3.794885,1.2450170172742745e-43,Macrophage Cell,13.879512
CD163L1,8.992922,3.978123142854602e-42,Macrophage Cell,509.49417
RUNX1,4.0479493,4.1600577480131986e-42,Macrophage Cell,16.54071
ARHGAP22,4.9314365,2.960168906905586e-41,Macrophage Cell,30.514786
TNFSF8,5.883118,7.581844734971882e-41,Macrophage Cell,59.019432
LPXN,4.343107,9.327909185784477e-41,Macrophage Cell,20.29577
LIMD2,3.0499656,1.621372539547391e-40,Macrophage Cell,8.281922
PSMB9,2.593171,4.293816546723608e-40,Macrophage Cell,6.034235
MS4A4A,9.24557,2.7263750935113705e-39,Macrophage Cell,607.0073
IL10RA,4.05022,2.4554730119478474e-39,Macrophage Cell,16.566765
CDA,2.988176,7.577902810873282e-38,Macrophage Cell,7.9347024
ABCA6,3.047386,1.4887033190236448e-36,Macrophage Cell,8.267126
EMB,4.7304587,1.2946248837754398e-35,Macrophage Cell,26.546665
ARL5B,3.699812,1.2780085078287807e-35,Macrophage Cell,12.994345
CCR5,4.5347133,2.868459651656204e-35,Macrophage Cell,23.178467
PIK3CG,5.425761,7.3217494557561e-35,Macrophage Cell,42.984997
VAV1,5.079334,8.647021980152471e-35,Macrophage Cell,33.80896
CCL3,10.153072,1.4675470246736848e-34,Macrophage Cell,1138.6213
IER3,2.3719604,1.484805933845247e-34,Macrophage Cell,5.1764402
EPS8,2.7795894,2.7650693314969615e-34,Macrophage Cell,6.866569
SLC11A1,2.7951677,3.681816691192523e-34,Macrophage Cell,6.9411163
PPM1M,3.2025177,4.602744423352772e-34,Macrophage Cell,9.205638
CDKN2B,2.9838047,4.76567150298104e-34,Macrophage Cell,7.9106965
S100A4,2.4047725,4.9203172290394116e-34,Macrophage Cell,5.295521
TGFBR2,2.750091,1.40508996204493e-32,Macrophage Cell,6.7275963
CCR1,9.904863,5.603376123062236e-32,Macrophage Cell,958.652
ARHGAP25,4.4136047,3.4573923616156895e-31,Macrophage Cell,21.312159
PECAM1,3.6084623,8.353064594386809e-31,Macrophage Cell,12.197067
DPYSL2,2.1075644,5.573536520622035e-31,Macrophage Cell,4.3096313
CYTIP,3.8599527,4.7946079958999185e-30,Macrophage Cell,14.519831
PTPN22,3.3403404,6.994533059743588e-30,Macrophage Cell,10.128442
RNASE1,3.1065311,1.2013164895738806e-29,Macrophage Cell,8.613091
CAMP,8.079667,5.722147277565063e-29,Macrophage Cell,270.53418
DOCK11,2.5130112,6.58060599631859e-29,Macrophage Cell,5.708102
TRAF3IP3,3.9386065,1.321072722060218e-28,Macrophage Cell,15.333408
CLDN1,3.7519734,1.6501954680987223e-28,Macrophage Cell,13.472759
ZEB2,2.0745096,1.0218877678542853e-28,Macrophage Cell,4.212012
CSF1,2.3297307,2.274820042114316e-28,Macrophage Cell,5.027115
NFE2L3,3.7794874,7.1395180291483005e-28,Macrophage Cell,13.732167
TNFAIP8,2.6886666,2.291005856885827e-27,Macrophage Cell,6.4471726
LY96,3.624407,1.1428051390201345e-26,Macrophage Cell,12.332617
HMOX1,2.4272954,9.62635293528679e-27,Macrophage Cell,5.3788414
SAMD9L,2.4991388,4.7404129111569883e-26,Macrophage Cell,5.6534786
STK4,3.0726652,9.910638719850173e-26,Macrophage Cell,8.413261
LYVE1,4.076397,1.5166955339300345e-25,Macrophage Cell,16.870104
IFI35,2.0007,1.0971130367763202e-25,Macrophage Cell,4.001941
SH3BP1,2.9617786,7.167697807197269e-25,Macrophage Cell,7.7908387
NR4A2,1.9063137,6.224797107591386e-25,Macrophage Cell,3.7485006
ITGA6,2.1047578,2.113600138988787e-24,Macrophage Cell,4.301255
CSK,2.3919117,2.5937017795760603e-24,Macrophage Cell,5.248524
SLC39A10,2.1733165,3.0691710271158195e-24,Macrophage Cell,4.510591
PSMB8,2.0472984,5.1858920873657335e-24,Macrophage Cell,4.1333127
MMP9,6.2821755,4.9148573992331815e-23,Macrophage Cell,77.82574
ISG20,2.3347478,6.566068337166164e-23,Macrophage Cell,5.0446277
WIPF1,1.8778937,1.8580518875271948e-22,Macrophage Cell,3.6753807
TNFRSF1B,3.5681257,4.979613149528681e-22,Macrophage Cell,11.86077
FAS,3.0353255,7.649313684812143e-22,Macrophage Cell,8.198304
STEAP4,3.2677689,3.29980819236436e-21,Macrophage Cell,9.631556
ARHGAP30,4.2175055,1.4098279683159505e-20,Macrophage Cell,18.603542
RARRES1,1.9191139,3.694589993631377e-20,Macrophage Cell,3.781907
SCML4,4.0166163,9.634955217167961e-20,Macrophage Cell,16.185347
SLC1A3,3.4268777,1.7390528315081952e-19,Macrophage Cell,10.754569
ITGB7,3.1079345,2.200838295564111e-19,Macrophage Cell,8.621473
ANXA3,2.2000751,3.660102504943833e-19,Macrophage Cell,4.5950327
EGFL7,1.8878205,6.0143544464044735e-19,Macrophage Cell,3.7007573
SEMA4D,2.1198447,8.654488496424362e-19,Macrophage Cell,4.3464713
ALOX5AP,29.183138,1.1519969590655202e-18,Macrophage Cell,609536700.0
ST3GAL6,3.799947,2.653987766152499e-18,Macrophage Cell,13.928298
LFNG,2.9803693,2.5066665073066813e-18,Macrophage Cell,7.8918815
TTC39C,2.8877296,3.3421077456561434e-18,Macrophage Cell,7.4010487
FGR,4.210593,1.4533915195488936e-17,Macrophage Cell,18.514622
RCAN1,1.7345144,2.0807138671177216e-17,Macrophage Cell,3.3276746
TIE1,2.8483984,7.325890405500212e-17,Macrophage Cell,7.2020044
NLRP3,7.7410784,8.296171168031445e-17,Macrophage Cell,213.94237
INSIG1,1.5794321,6.53865802697857e-17,Macrophage Cell,2.988522
EZR,1.7204621,1.3175905822998648e-16,Macrophage Cell,3.2954195
CTSC,1.5222459,2.0321664679654817e-16,Macrophage Cell,2.8723786
TNF,7.3491235,2.8899563988088433e-16,Macrophage Cell,163.04466
IL1R2,5.6901956,9.947470143547199e-16,Macrophage Cell,51.632072
OTUD1,3.925579,1.3989121652621332e-15,Macrophage Cell,15.195572
PDGFB,2.2750185,1.7938273005253154e-15,Macrophage Cell,4.8400383
DOK2,3.1807125,4.3569608669602755e-15,Macrophage Cell,9.067548
WARS,1.5857935,4.396583766227631e-15,Macrophage Cell,3.0017285
TMEM243,1.6288115,4.441520696396237e-15,Macrophage Cell,3.0925813
IFI44L,2.8117409,1.4182091697820538e-14,Macrophage Cell,7.021313
CHD7,1.9869707,1.64405503352475e-14,Macrophage Cell,3.9640377
NR4A1,1.2653275,2.3724560510811208e-14,Macrophage Cell,2.4038177
IKZF1,4.965061,3.309234324027501e-14,Macrophage Cell,31.23434
PIK3R1,1.3469787,5.272912325103654e-14,Macrophage Cell,2.5437882
CARD11,3.7159073,1.176487322593257e-13,Macrophage Cell,13.140127
PLVAP,3.852055,1.5418418550914312e-13,Macrophage Cell,14.440563
PLAUR,5.179986,1.6628406795335285e-13,Macrophage Cell,36.251934
IL1A,2.6445541,2.787062001706208e-13,Macrophage Cell,6.253024
PAQR8,2.16627,6.525303252680647e-13,Macrophage Cell,4.488614
CXCL1,5.7170935,7.434073150642887e-13,Macrophage Cell,52.60374
TOP2A,3.4764104,1.1715217548420003e-12,Macrophage Cell,11.130221
VCAN,2.5886493,2.2308174624253863e-12,Macrophage Cell,6.0153527
IFIT2,1.6199151,2.3338209900049784e-12,Macrophage Cell,3.0735695
BTG1,1.3034873,2.321052849295172e-12,Macrophage Cell,2.468248
SASH3,3.37209,6.290292183311882e-12,Macrophage Cell,10.353811
FCER1G,28.383158,7.229077038962438e-12,Macrophage Cell,350091740.0
BATF,2.8820925,7.438437133949084e-12,Macrophage Cell,7.372186
ADGRG6,1.8555776,7.144536729641587e-12,Macrophage Cell,3.618966
BMP2,1.7065539,1.1719342675617718e-11,Macrophage Cell,3.2638028
ARHGEF6,1.8312124,1.514390634082445e-11,Macrophage Cell,3.5583599
MKI67,4.6652856,3.0301844715505116e-11,Macrophage Cell,25.374115
SQLE,1.3448211,2.8952243007619254e-11,Macrophage Cell,2.5399868
GIMAP6,2.4090312,6.327281277552818e-11,Macrophage Cell,5.3111753
ALCAM,1.3720927,6.828068054140406e-11,Macrophage Cell,2.5884576
TRPV2,1.5411938,8.814516998764237e-11,Macrophage Cell,2.9103522
ITGAL,2.46601,9.779752977816317e-11,Macrophage Cell,5.5251365
ANKRD44,1.4794123,9.240032326445905e-10,Macrophage Cell,2.7883513
FCHO1,4.8449235,1.073538756219623e-09,Macrophage Cell,28.738712
LCP2,4.4819736,1.7166269964101732e-09,Macrophage Cell,22.346449
DPEP2,3.3615074,2.554155987759621e-09,Macrophage Cell,10.27814
KIFC1,2.1540155,3.127298643880336e-09,Macrophage Cell,4.4506483
TMEM176B,1.079502,3.4953057781521606e-09,Macrophage Cell,2.1133063
PLCG2,5.305466,4.85046014836074e-09,Macrophage Cell,39.546173
ERAP1,1.3632017,6.346950556517611e-09,Macrophage Cell,2.5725546
LPAR6,2.2079544,6.784568237823303e-09,Macrophage Cell,4.620197
AREG,4.3498244,8.802318202764977e-09,Macrophage Cell,20.390488
FAM78A,2.6187048,1.0682586617654232e-08,Macrophage Cell,6.1419845
CCR6,5.1599584,2.3806531570046995e-08,Macrophage Cell,35.752155
RUNX3,2.257933,2.6234553105708116e-08,Macrophage Cell,4.7830567
IQGAP2,1.0532906,4.3470752009932976e-08,Macrophage Cell,2.0752578
SEPT6,1.1171572,5.286306683638469e-08,Macrophage Cell,2.1691911
B3GNT5,2.3692012,6.071772934355794e-08,Macrophage Cell,5.1665497
GATM,1.0886155,1.1681631212926248e-07,Macrophage Cell,2.1266985
IGF1,1.2237289,1.470088710563839e-07,Macrophage Cell,2.3354957
MAP3K1,1.7285342,1.745573463599347e-07,Macrophage Cell,3.3139095
P2RY10,1.9768325,2.8639674770312504e-07,Macrophage Cell,3.936279
ENPP2,1.3632762,7.775291762132794e-07,Macrophage Cell,2.5726874
STK10,2.8992975,1.2130204973296174e-06,Macrophage Cell,7.46063
ABL2,2.639764,1.3691390449582354e-06,Macrophage Cell,6.2322974
TMEM71,4.857859,1.472293448968719e-06,Macrophage Cell,28.997551
ST6GAL1,3.217435,1.5411944256137204e-06,Macrophage Cell,9.301315
ICAM2,1.7320906,1.594492681547231e-06,Macrophage Cell,3.3220887
KMO,6.567208,1.9845996341753233e-06,Macrophage Cell,94.825806
PRKCB,3.774212,2.9332040359642158e-06,Macrophage Cell,13.682044
KIF20B,1.2868019,3.0729930748194105e-06,Macrophage Cell,2.439866
SLC43A2,3.4619136,3.167970050679823e-06,Macrophage Cell,11.01894
PARP8,1.5666676,3.215379897480015e-06,Macrophage Cell,2.962197
CENPF,1.3893095,5.893400752318839e-06,Macrophage Cell,2.6195328
LYST,0.8493209,1.6982273155987302e-05,Macrophage Cell,1.8016527
MSMO1,0.8418509,1.7326206208753343e-05,Macrophage Cell,1.7923481
MICAL1,1.3997812,4.026191348919276e-05,Macrophage Cell,2.6386158
TNFAIP3,2.4415054,4.095296333630422e-05,Macrophage Cell,5.4320827
EREG,3.8386533,5.929308335088154e-05,Macrophage Cell,14.30704
NABP1,1.0183197,9.422445646711355e-05,Macrophage Cell,2.0255585
IER5,2.9047647,9.988847978080527e-05,Macrophage Cell,7.4889565
RGCC,3.7280426,0.00010262570941033262,Macrophage Cell,13.2511215
CENPM,1.2568768,0.00010272608390820312,Macrophage Cell,2.3897784
MBP,1.1482071,0.0001480418188538825,Macrophage Cell,2.2163827
ANTXR2,1.3142263,0.00016578932158994606,Macrophage Cell,2.4866893
ACP5,2.634491,0.00018076584684421782,Macrophage Cell,6.2095594
NDC80,2.6098056,0.00019491490454923786,Macrophage Cell,6.104214
XYLT1,2.5293806,0.00022979420877575142,Macrophage Cell,5.773237
CAPN3,1.6445254,0.0002941325130361593,Macrophage Cell,3.1264498
CCRL2,26.283144,0.0005216982367550481,Macrophage Cell,81661000.0
ARHGAP9,2.1890817,0.0005738251112682145,Macrophage Cell,4.560151
BTLA,3.2279735,0.0006718471110515042,Macrophage Cell,9.369509
SAMHD1,0.6742479,0.000758138932437659,Macrophage Cell,1.5957646
CD244,3.4185512,0.0008120585195688508,Macrophage Cell,10.6926775
PHACTR1,1.21854,0.0008365897123042454,Macrophage Cell,2.3271108
IL16,1.1339244,0.0009243628301887254,Macrophage Cell,2.1945488
SLA,4.613973,0.0009460760355960006,Macrophage Cell,24.487494
DENND1C,3.2589521,0.0009706981343554712,Macrophage Cell,9.572874
AKNA,0.7292348,0.0011161011856247662,Macrophage Cell,1.6577595
TMEM154,2.157565,0.0015330095852590256,Macrophage Cell,4.461612
P2RX7,2.3904526,0.0016584507753882299,Macrophage Cell,5.2432184
PTTG1,0.8545597,0.001696557924610746,Macrophage Cell,1.8082068
HSPH1,0.5652215,0.0018123534192220007,Macrophage Cell,1.4796147
PDE7A,1.0464228,0.0026862055358625532,Macrophage Cell,2.0654023
ACAP1,1.1332061,0.0027769474862801976,Macrophage Cell,2.1934566
ARL4C,2.2148068,0.0033153848478136598,Macrophage Cell,4.642194
TNFSF10,0.6289035,0.0037020501389264542,Macrophage Cell,1.5463892
CAMK1D,2.7384307,0.004035298302674212,Macrophage Cell,6.6734405
IL1RAP,1.8817508,0.004045506001655788,Macrophage Cell,3.6852202
GIMAP8,1.466669,0.005066316558977129,Macrophage Cell,2.7638302
MX1,0.53955203,0.00547054260264007,Macrophage Cell,1.4535211
PAG1,3.9119644,0.005506469457611111,Macrophage Cell,15.052847
TMC8,2.600846,0.006943669769272065,Macrophage Cell,6.066423
BANK1,1.416357,0.01033757495243539,Macrophage Cell,2.669107
PLP2,0.5100047,0.010469268988935163,Macrophage Cell,1.4240549
HGF,0.6176211,0.011161282035269674,Macrophage Cell,1.5343431
EXO1,4.593053,0.01181014480651021,Macrophage Cell,24.134966
RPGRIP1,2.6856544,0.013236085869068015,Macrophage Cell,6.4337254
SPN,25.174215,0.014347566887775274,Macrophage Cell,37861160.0
ICAM1,1.374916,0.016792981653662498,Macrophage Cell,2.593528
GPR155,0.91551393,0.019535609410998273,Macrophage Cell,1.886241
PTGIR,0.9588941,0.021613658446805115,Macrophage Cell,1.9438193
RASSF4,0.52054745,0.02245619702966588,Macrophage Cell,1.4344995
KCTD12,2.5155203,0.02284038251190469,Macrophage Cell,5.7180386
HPSE,1.6287292,0.02578437874063506,Macrophage Cell,3.0924048
PPP2R2B,0.75734746,0.028971131795524196,Macrophage Cell,1.6903799
SATB1,1.0731686,0.03009014906779194,Macrophage Cell,2.1040494
TNFAIP2,2.2137318,0.031196133403320156,Macrophage Cell,4.638736
TSTD1,3.1418858,0.03231061880962816,Macrophage Cell,8.826771
RGS2,0.36280686,0.03769455246300693,Macrophage Cell,1.2859253
MAFB,0.9732559,0.03868040772986437,Macrophage Cell,1.9632663
HJURP,1.8126438,0.03945089987660673,Macrophage Cell,3.5128543
SH2D3C,0.7595842,0.039648672908704316,Macrophage Cell,1.6930026
CD93,2.756196,0.04063593701187377,Macrophage Cell,6.756125
S100A9,2.592845,0.04553570133032139,Macrophage Cell,6.032872
PDE4B,0.46479404,0.04600981285014977,Macrophage Cell,1.3801203
PRSS36,2.1417637,0.04734277815809399,Macrophage Cell,4.413012
IRF4,0.8718068,0.04828430833448746,Macrophage Cell,1.8299533
GRK6,1.5261372,0.04972552447283018,Macrophage Cell,2.8801365
ARAP2,0.42824587,0.05077044576221483,Macrophage Cell,1.3455966
CD69,0.5860916,0.05181977260647073,Macrophage Cell,1.5011744
DNASE1L3,1.5053568,0.06405096737921169,Macrophage Cell,2.8389487
RNF144B,0.63060796,0.06893163274472466,Macrophage Cell,1.5482173
CENPI,1.6123981,0.06967117272398222,Macrophage Cell,3.057597
FABP4,1.7812322,0.07109949200470096,Macrophage Cell,3.4371963
PRDM8,0.9632102,0.07348350432330654,Macrophage Cell,1.9496434
ERCC6L,2.3988776,0.07717912088788065,Macrophage Cell,5.273927
DENND3,3.1127756,0.08152319776534296,Macrophage Cell,8.650452
BEST1,2.957084,0.08745445685066484,Macrophage Cell,7.7655277
